"SECONDS";"PID";"VALUE";"UNITS";
"37886.6288201";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"37886.6288201";"Eingangsspannung Steuergerät";"14.296";"V";
"37886.6288201";"Gaspedalstellung D";"12.549019607843137";"%";
"37886.6288201";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37886.6288201";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37886.6288201";"Motordrehzahl";"3809";"rpm";
"37886.6288201";"Motordrehzahl x1000";"3.8";"rpm";
"37886.6288201";"Zündzeitpunkt";"42";"°";
"37886.7941012";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"37886.7941012";"Eingangsspannung Steuergerät";"14.296";"V";
"37886.7941012";"Gaspedalstellung D";"12.549019607843137";"%";
"37886.7941012";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37886.7941012";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37886.7941012";"Motordrehzahl";"3765";"rpm";
"37886.7941012";"Motordrehzahl x1000";"3.8";"rpm";
"37886.7941012";"Zündzeitpunkt";"41";"°";
"37886.9613625";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"37886.9613625";"Eingangsspannung Steuergerät";"14.296";"V";
"37886.9613625";"Gaspedalstellung D";"12.549019607843137";"%";
"37886.9613625";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37886.9613625";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37886.9613625";"Motordrehzahl";"3746";"rpm";
"37886.9613625";"Motordrehzahl x1000";"3.7";"rpm";
"37886.9613625";"Zündzeitpunkt";"41";"°";
"37887.2825083";"Lufteintrittstemperatur";"14";"℃";
"37887.3568524";"Abs. Drosselklappenstellung";"18.431372549019606";"%";
"37887.3568524";"Eingangsspannung Steuergerät";"14.296";"V";
"37887.3568524";"Gaspedalstellung D";"20.392156862745097";"%";
"37887.3568524";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0.78125";"%";
"37887.3568524";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.035";"V";
"37887.3568524";"Motordrehzahl";"3792";"rpm";
"37887.3568524";"Motordrehzahl x1000";"3.8";"rpm";
"37887.3568524";"Zündzeitpunkt";"40";"°";
"37887.5490592";"Abs. Drosselklappenstellung";"18.823529411764707";"%";
"37887.5490592";"Eingangsspannung Steuergerät";"14.296";"V";
"37887.5490592";"Gaspedalstellung D";"20.392156862745097";"%";
"37887.5490592";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"1.5625";"%";
"37887.5490592";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.055";"V";
"37887.5490592";"Motordrehzahl";"3837";"rpm";
"37887.5490592";"Motordrehzahl x1000";"3.8";"rpm";
"37887.5490592";"Zündzeitpunkt";"48";"°";
"37887.8167493";"Abs. Drosselklappenstellung";"18.431372549019606";"%";
"37887.8167493";"Eingangsspannung Steuergerät";"14.218";"V";
"37887.8167493";"Gaspedalstellung D";"20.392156862745097";"%";
"37887.8167493";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"1.5625";"%";
"37887.8167493";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.115";"V";
"37887.8167493";"Motordrehzahl";"3883";"rpm";
"37887.8167493";"Motordrehzahl x1000";"3.9";"rpm";
"37887.8167493";"Zündzeitpunkt";"48";"°";
"37887.9729485";"Abs. Drosselklappenstellung";"18.823529411764707";"%";
"37887.9729485";"Eingangsspannung Steuergerät";"14.296";"V";
"37887.9729485";"Gaspedalstellung D";"20.392156862745097";"%";
"37887.9729485";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"1.5625";"%";
"37887.9729485";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.195";"V";
"37887.9729485";"Motordrehzahl";"3948";"rpm";
"37887.9729485";"Motordrehzahl x1000";"3.9";"rpm";
"37887.9729485";"Zündzeitpunkt";"49";"°";
"37888.1250985";"Abs. Drosselklappenstellung";"18.823529411764707";"%";
"37888.1250985";"Eingangsspannung Steuergerät";"14.296";"V";
"37888.1250985";"Gaspedalstellung D";"20.784313725490197";"%";
"37888.1250985";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"2.34375";"%";
"37888.1250985";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.35000000000000003";"V";
"37888.1250985";"Motordrehzahl";"4016";"rpm";
"37888.1250985";"Motordrehzahl x1000";"4";"rpm";
"37888.1250985";"Zündzeitpunkt";"49";"°";
"37888.306794";"Abs. Drosselklappenstellung";"19.215686274509803";"%";
"37888.306794";"Eingangsspannung Steuergerät";"14.218";"V";
"37888.306794";"Gaspedalstellung D";"20.392156862745097";"%";
"37888.306794";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"2.34375";"%";
"37888.306794";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.33";"V";
"37888.306794";"Motordrehzahl";"4019";"rpm";
"37888.306794";"Motordrehzahl x1000";"4";"rpm";
"37888.306794";"Zündzeitpunkt";"49";"°";
"37888.585956";"Abs. Drosselklappenstellung";"16.470588235294116";"%";
"37888.585956";"Eingangsspannung Steuergerät";"14.296";"V";
"37888.585956";"Gaspedalstellung D";"15.686274509803921";"%";
"37888.585956";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0.78125";"%";
"37888.585956";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.915";"V";
"37888.585956";"Motordrehzahl";"4040";"rpm";
"37888.585956";"Motordrehzahl x1000";"4";"rpm";
"37888.585956";"Zündzeitpunkt";"47";"°";
"37888.770033";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"37888.770033";"Eingangsspannung Steuergerät";"14.296";"V";
"37888.770033";"Gaspedalstellung D";"12.549019607843137";"%";
"37888.770033";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37888.770033";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.625";"V";
"37888.770033";"Motordrehzahl";"3995";"rpm";
"37888.770033";"Motordrehzahl x1000";"4";"rpm";
"37888.770033";"Zündzeitpunkt";"42";"°";
"37888.9367111";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"37888.9367111";"Eingangsspannung Steuergerät";"14.296";"V";
"37888.9367111";"Gaspedalstellung D";"12.549019607843137";"%";
"37888.9367111";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37888.9367111";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37888.9367111";"Motordrehzahl";"3980";"rpm";
"37888.9367111";"Motordrehzahl x1000";"4";"rpm";
"37888.9367111";"Zündzeitpunkt";"44";"°";
"37889.1980263";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"37889.1980263";"Eingangsspannung Steuergerät";"14.296";"V";
"37889.1980263";"Gaspedalstellung D";"12.549019607843137";"%";
"37889.1980263";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37889.1980263";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37889.1980263";"Motordrehzahl";"3943";"rpm";
"37889.1980263";"Motordrehzahl x1000";"3.9";"rpm";
"37889.1980263";"Zündzeitpunkt";"43";"°";
"37889.3588662";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"37889.3588662";"Eingangsspannung Steuergerät";"14.296";"V";
"37889.3588662";"Gaspedalstellung D";"12.549019607843137";"%";
"37889.3588662";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37889.3588662";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37889.3588662";"Motordrehzahl";"3891";"rpm";
"37889.3588662";"Motordrehzahl x1000";"3.9";"rpm";
"37889.3588662";"Zündzeitpunkt";"43";"°";
"37889.5815861";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"37889.5815861";"Eingangsspannung Steuergerät";"14.296";"V";
"37889.5815861";"Gaspedalstellung D";"12.549019607843137";"%";
"37889.5815861";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37889.5815861";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37889.5815861";"Motordrehzahl";"3857";"rpm";
"37889.5815861";"Motordrehzahl x1000";"3.9";"rpm";
"37889.5815861";"Zündzeitpunkt";"42";"°";
"37889.8209347";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"37889.8209347";"Eingangsspannung Steuergerät";"14.296";"V";
"37889.8209347";"Gaspedalstellung D";"12.549019607843137";"%";
"37889.8209347";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37889.8209347";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37889.8209347";"Motordrehzahl";"3850";"rpm";
"37889.8209347";"Motordrehzahl x1000";"3.8";"rpm";
"37889.8209347";"Zündzeitpunkt";"42";"°";
"37890.0004174";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"37890.0004174";"Eingangsspannung Steuergerät";"14.218";"V";
"37890.0004174";"Gaspedalstellung D";"12.549019607843137";"%";
"37890.0004174";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37890.0004174";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37890.0004174";"Motordrehzahl";"3838";"rpm";
"37890.0004174";"Motordrehzahl x1000";"3.8";"rpm";
"37890.0004174";"Zündzeitpunkt";"42";"°";
"37890.1754277";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"37890.1754277";"Eingangsspannung Steuergerät";"14.296";"V";
"37890.1754277";"Gaspedalstellung D";"12.549019607843137";"%";
"37890.1754277";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37890.1754277";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37890.1754277";"Motordrehzahl";"3837";"rpm";
"37890.1754277";"Motordrehzahl x1000";"3.8";"rpm";
"37890.1754277";"Zündzeitpunkt";"42";"°";
"37890.3460891";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"37890.3460891";"Eingangsspannung Steuergerät";"14.218";"V";
"37890.3460891";"Gaspedalstellung D";"12.549019607843137";"%";
"37890.3460891";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37890.3460891";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37890.3460891";"Motordrehzahl";"3808";"rpm";
"37890.3460891";"Motordrehzahl x1000";"3.8";"rpm";
"37890.3460891";"Zündzeitpunkt";"42";"°";
"37890.6499323";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"37890.6499323";"Eingangsspannung Steuergerät";"14.296";"V";
"37890.6499323";"Gaspedalstellung D";"12.549019607843137";"%";
"37890.6499323";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37890.6499323";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37890.6499323";"Motordrehzahl";"3747";"rpm";
"37890.6499323";"Motordrehzahl x1000";"3.7";"rpm";
"37890.6499323";"Zündzeitpunkt";"41";"°";
"37890.873149";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"37890.873149";"Eingangsspannung Steuergerät";"14.296";"V";
"37890.873149";"Gaspedalstellung D";"12.549019607843137";"%";
"37890.873149";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37890.873149";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37890.873149";"Motordrehzahl";"3675";"rpm";
"37890.873149";"Motordrehzahl x1000";"3.7";"rpm";
"37890.873149";"Zündzeitpunkt";"40";"°";
"37891.1090474";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"37891.1090474";"Eingangsspannung Steuergerät";"14.296";"V";
"37891.1090474";"Gaspedalstellung D";"12.549019607843137";"%";
"37891.1090474";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37891.1090474";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37891.1090474";"Motordrehzahl";"3575";"rpm";
"37891.1090474";"Motordrehzahl x1000";"3.6";"rpm";
"37891.1090474";"Zündzeitpunkt";"38";"°";
"37891.2703299";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"37891.2703299";"Eingangsspannung Steuergerät";"14.296";"V";
"37891.2703299";"Gaspedalstellung D";"12.549019607843137";"%";
"37891.2703299";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37891.2703299";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37891.2703299";"Motordrehzahl";"3544";"rpm";
"37891.2703299";"Motordrehzahl x1000";"3.5";"rpm";
"37891.2703299";"Zündzeitpunkt";"38";"°";
"37891.4609432";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"37891.4609432";"Eingangsspannung Steuergerät";"14.296";"V";
"37891.4609432";"Gaspedalstellung D";"12.549019607843137";"%";
"37891.4609432";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37891.4609432";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37891.4609432";"Motordrehzahl";"3510";"rpm";
"37891.4609432";"Motordrehzahl x1000";"3.5";"rpm";
"37891.4609432";"Zündzeitpunkt";"37";"°";
"37891.6396368";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"37891.6396368";"Eingangsspannung Steuergerät";"14.296";"V";
"37891.6396368";"Gaspedalstellung D";"12.549019607843137";"%";
"37891.6396368";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37891.6396368";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37891.6396368";"Motordrehzahl";"3499";"rpm";
"37891.6396368";"Motordrehzahl x1000";"3.5";"rpm";
"37891.6396368";"Zündzeitpunkt";"36";"°";
"37891.8141875";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"37891.8141875";"Eingangsspannung Steuergerät";"14.296";"V";
"37891.8141875";"Gaspedalstellung D";"12.549019607843137";"%";
"37891.8141875";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37891.8141875";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37891.8141875";"Motordrehzahl";"3419";"rpm";
"37891.8141875";"Motordrehzahl x1000";"3.4";"rpm";
"37891.8141875";"Zündzeitpunkt";"35";"°";
"37892.0769685";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"37892.0769685";"Eingangsspannung Steuergerät";"14.296";"V";
"37892.0769685";"Gaspedalstellung D";"12.549019607843137";"%";
"37892.0769685";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37892.0769685";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37892.0769685";"Motordrehzahl";"3458";"rpm";
"37892.0769685";"Motordrehzahl x1000";"3.5";"rpm";
"37892.0769685";"Zündzeitpunkt";"36";"°";
"37892.4123977";"Abs. Drosselklappenstellung";"14.509803921568627";"%";
"37892.4123977";"Eingangsspannung Steuergerät";"14.296";"V";
"37892.4123977";"Gaspedalstellung D";"13.333333333333334";"%";
"37892.4123977";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37892.4123977";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37892.4123977";"Motordrehzahl";"3394";"rpm";
"37892.4123977";"Motordrehzahl x1000";"3.4";"rpm";
"37892.4123977";"Zündzeitpunkt";"28";"°";
"37892.5928495";"Abs. Drosselklappenstellung";"14.901960784313726";"%";
"37892.5928495";"Eingangsspannung Steuergerät";"14.296";"V";
"37892.5928495";"Gaspedalstellung D";"13.333333333333334";"%";
"37892.5928495";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37892.5928495";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37892.5928495";"Motordrehzahl";"3399";"rpm";
"37892.5928495";"Motordrehzahl x1000";"3.4";"rpm";
"37892.5928495";"Zündzeitpunkt";"28";"°";
"37892.7456697";"Abs. Drosselklappenstellung";"15.686274509803921";"%";
"37892.7456697";"Eingangsspannung Steuergerät";"14.296";"V";
"37892.7456697";"Gaspedalstellung D";"14.901960784313726";"%";
"37892.7456697";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37892.7456697";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37892.7456697";"Motordrehzahl";"3383";"rpm";
"37892.7456697";"Motordrehzahl x1000";"3.4";"rpm";
"37892.7456697";"Zündzeitpunkt";"35";"°";
"37892.939068";"Abs. Drosselklappenstellung";"18.03921568627451";"%";
"37892.939068";"Eingangsspannung Steuergerät";"14.296";"V";
"37892.939068";"Gaspedalstellung D";"19.607843137254903";"%";
"37892.939068";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0.78125";"%";
"37892.939068";"Lambdasonde Sensor 1 Bank 1 Spannung";"0";"V";
"37892.939068";"Motordrehzahl";"3484";"rpm";
"37892.939068";"Motordrehzahl x1000";"3.5";"rpm";
"37892.939068";"Zündzeitpunkt";"26";"°";
"37893.1327186";"Abs. Drosselklappenstellung";"18.431372549019606";"%";
"37893.1327186";"Eingangsspannung Steuergerät";"14.218";"V";
"37893.1327186";"Gaspedalstellung D";"20.392156862745097";"%";
"37893.1327186";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0.78125";"%";
"37893.1327186";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.035";"V";
"37893.1327186";"Motordrehzahl";"3498";"rpm";
"37893.1327186";"Motordrehzahl x1000";"3.5";"rpm";
"37893.1327186";"Zündzeitpunkt";"28";"°";
"37893.4100052";"Abs. Drosselklappenstellung";"18.431372549019606";"%";
"37893.4100052";"Eingangsspannung Steuergerät";"14.296";"V";
"37893.4100052";"Gaspedalstellung D";"20.392156862745097";"%";
"37893.4100052";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"1.5625";"%";
"37893.4100052";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.075";"V";
"37893.4100052";"Motordrehzahl";"3499";"rpm";
"37893.4100052";"Motordrehzahl x1000";"3.5";"rpm";
"37893.4100052";"Zündzeitpunkt";"47";"°";
"37893.6969582";"Abs. Drosselklappenstellung";"18.823529411764707";"%";
"37893.6969582";"Eingangsspannung Steuergerät";"14.218";"V";
"37893.6969582";"Gaspedalstellung D";"21.568627450980394";"%";
"37893.6969582";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"1.5625";"%";
"37893.6969582";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.29";"V";
"37893.6969582";"Motordrehzahl";"3597";"rpm";
"37893.6969582";"Motordrehzahl x1000";"3.6";"rpm";
"37893.6969582";"Zündzeitpunkt";"48";"°";
"37893.87313";"Abs. Drosselklappenstellung";"19.607843137254903";"%";
"37893.87313";"Eingangsspannung Steuergerät";"14.296";"V";
"37893.87313";"Gaspedalstellung D";"21.96078431372549";"%";
"37893.87313";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37893.87313";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.8";"V";
"37893.87313";"Motordrehzahl";"3596";"rpm";
"37893.87313";"Motordrehzahl x1000";"3.6";"rpm";
"37893.87313";"Zündzeitpunkt";"48";"°";
"37894.0293561";"Abs. Drosselklappenstellung";"19.607843137254903";"%";
"37894.0293561";"Eingangsspannung Steuergerät";"14.296";"V";
"37894.0293561";"Gaspedalstellung D";"21.96078431372549";"%";
"37894.0293561";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37894.0293561";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.8";"V";
"37894.0293561";"Motordrehzahl";"3708";"rpm";
"37894.0293561";"Motordrehzahl x1000";"3.7";"rpm";
"37894.0293561";"Zündzeitpunkt";"47";"°";
"37894.2358518";"Abs. Drosselklappenstellung";"19.607843137254903";"%";
"37894.2358518";"Eingangsspannung Steuergerät";"14.218";"V";
"37894.2358518";"Gaspedalstellung D";"21.176470588235293";"%";
"37894.2358518";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37894.2358518";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.8";"V";
"37894.2358518";"Motordrehzahl";"3700";"rpm";
"37894.2358518";"Motordrehzahl x1000";"3.7";"rpm";
"37894.2358518";"Zündzeitpunkt";"48";"°";
"37894.397256";"Abs. Drosselklappenstellung";"17.647058823529413";"%";
"37894.397256";"Eingangsspannung Steuergerät";"14.296";"V";
"37894.397256";"Gaspedalstellung D";"19.607843137254903";"%";
"37894.397256";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37894.397256";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.895";"V";
"37894.397256";"Motordrehzahl";"3762";"rpm";
"37894.397256";"Motordrehzahl x1000";"3.8";"rpm";
"37894.397256";"Zündzeitpunkt";"46";"°";
"37894.5896845";"Abs. Drosselklappenstellung";"19.607843137254903";"%";
"37894.5896845";"Eingangsspannung Steuergerät";"14.296";"V";
"37894.5896845";"Gaspedalstellung D";"24.313725490196077";"%";
"37894.5896845";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37894.5896845";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.445";"V";
"37894.5896845";"Motordrehzahl";"3701";"rpm";
"37894.5896845";"Motordrehzahl x1000";"3.7";"rpm";
"37894.5896845";"Zündzeitpunkt";"49";"°";
"37895.0018889";"Abs. Drosselklappenstellung";"34.509803921568626";"%";
"37895.0018889";"Eingangsspannung Steuergerät";"14.296";"V";
"37895.0018889";"Gaspedalstellung D";"46.27450980392157";"%";
"37895.0018889";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0.78125";"%";
"37895.0018889";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.055";"V";
"37895.0018889";"Motordrehzahl";"3900";"rpm";
"37895.0018889";"Motordrehzahl x1000";"3.9";"rpm";
"37895.0018889";"Zündzeitpunkt";"25";"°";
"37895.1538127";"Abs. Drosselklappenstellung";"35.294117647058826";"%";
"37895.1538127";"Eingangsspannung Steuergerät";"14.296";"V";
"37895.1538127";"Gaspedalstellung D";"47.05882352941177";"%";
"37895.1538127";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37895.1538127";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.875";"V";
"37895.1538127";"Motordrehzahl";"4060";"rpm";
"37895.1538127";"Motordrehzahl x1000";"4.1";"rpm";
"37895.1538127";"Zündzeitpunkt";"26";"°";
"37895.3381386";"Abs. Drosselklappenstellung";"33.333333333333336";"%";
"37895.3381386";"Eingangsspannung Steuergerät";"14.218";"V";
"37895.3381386";"Gaspedalstellung D";"43.529411764705884";"%";
"37895.3381386";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37895.3381386";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.855";"V";
"37895.3381386";"Motordrehzahl";"4142";"rpm";
"37895.3381386";"Motordrehzahl x1000";"4.1";"rpm";
"37895.3381386";"Zündzeitpunkt";"27";"°";
"37895.5323113";"Abs. Drosselklappenstellung";"23.92156862745098";"%";
"37895.5323113";"Eingangsspannung Steuergerät";"14.218";"V";
"37895.5323113";"Gaspedalstellung D";"25.098039215686274";"%";
"37895.5323113";"Lambdasonde Sensor 1 Bank 1 Kurzfristige Kraftstofftrimmung";"0";"%";
"37895.5323113";"Lambdasonde Sensor 1 Bank 1 Spannung";"0.875";"V";
"37895.5323113";"Motordrehzahl";"4201";"rpm";
"37895.5323113";"Motordrehzahl x1000";"4.2";"rpm";
